file,line,env,kind
agent/webui_ha.py,19,INTELLECT_WEBUI_WORKERS,tuning
agent/conversation_loop.py,4214,INTELLECT_KANBAN_TASK,global-ok
agent/prompt_builder.py,693,TERMINAL_CWD,global-ok
agent/prompt_builder.py,787,TERMINAL_ENV,global-ok
agent/agent_init.py,1684,TERMINAL_CWD,global-ok
agent/shell_hooks.py,765,INTELLECT_ACCEPT_HOOKS,tuning
agent/system_prompt.py,321,TERMINAL_CWD,global-ok
agent/timing.py,25,INTELLECT_TIMING_JSON,tuning
agent/azure_identity_adapter.py,366,AZURE_TENANT_ID,tuning
agent/azure_identity_adapter.py,367,AZURE_TENANT_ID,tuning
agent/azure_identity_adapter.py,371,AZURE_FEDERATED_TOKEN_FILE,credential
agent/azure_identity_adapter.py,373,AZURE_CLIENT_ID,credential
agent/azure_identity_adapter.py,374,AZURE_CLIENT_SECRET,credential
agent/azure_identity_adapter.py,375,AZURE_TENANT_ID,tuning
agent/azure_identity_adapter.py,377,IDENTITY_ENDPOINT,tuning
agent/auxiliary_client.py,1270,ONTOWEB_INFERENCE_BASE_URL,tuning
agent/auxiliary_client.py,1285,INTELLECT_ONTOWEB_TIMEOUT_SECONDS,tuning
agent/auxiliary_client.py,1329,XAI_BASE_URL,tuning
agent/auxiliary_client.py,1522,OPENROUTER_API_KEY,credential
agent/auxiliary_client.py,1539,OPENROUTER_API_KEY,credential
agent/auxiliary_client.py,1747,OPENAI_BASE_URL,tuning
agent/auxiliary_client.py,1748,OPENAI_API_KEY,credential
agent/auxiliary_client.py,2766,INTELLECT_ONTOWEB_TIMEOUT_SECONDS,tuning
agent/auxiliary_client.py,3026,OPENAI_BASE_URL,tuning
agent/auxiliary_client.py,3428,OPENAI_API_KEY,credential
agent/auxiliary_client.py,4156,OPENROUTER_API_KEY,credential
agent/copilot_acp_client.py,59,COPILOT_CLI_PATH,tuning
agent/copilot_acp_client.py,83,HOME,global-ok
agent/redact.py,78,INTELLECT_REDACT_SECRETS,global-ok
agent/chat_completion_helpers.py,1154,OLLAMA_API_KEY,credential
agent/chat_completion_helpers.py,1782,INTELLECT_API_TIMEOUT,global-ok
agent/safe_print.py,26,INTELLECT_REDACT_SECRETS,global-ok
agent/tool_executor.py,269,TERMINAL_CWD,global-ok
agent/tool_executor.py,735,TERMINAL_CWD,global-ok
agent/background_review.py,317,INTELLECT_SESSION_SOURCE,global-ok
agent/conversation_compression.py,529,INTELLECT_SESSION_SOURCE,global-ok
agent/anthropic_adapter.py,1145,ANTHROPIC_TOKEN,credential
agent/anthropic_adapter.py,1153,CLAUDE_CODE_OAUTH_TOKEN,credential
agent/anthropic_adapter.py,1180,ANTHROPIC_API_KEY,credential
agent/oauth/runtime_settings.py,85,INTELLECT_OAUTH_CREDENTIAL_POOL_BACKEND,tuning
agent/cache/factory.py,18,INTELLECT_CACHE_BACKEND,tuning
agent/secret_sources/bitwarden.py,95,INTELLECT_HOME,global-ok
agent/lsp/servers.py,263,VIRTUAL_ENV,global-ok
agent/lsp/servers.py,264,VIRTUAL_ENV,global-ok
agent/lsp/install.py,120,INTELLECT_HOME,global-ok
agent/events/redis_url.py,16,INTELLECT_REDIS_URL,tuning
agent/events/factory.py,13,INTELLECT_EVENTS_BACKEND,tuning
gateway/shutdown_forensics.py,137,INVOCATION_ID,tuning
gateway/shutdown_forensics.py,140,JOURNAL_STREAM,tuning
gateway/shutdown_forensics.py,171,INTELLECT_HOME,global-ok
gateway/shutdown_forensics.py,339,INVOCATION_ID,tuning
gateway/run.py,109,INTELLECT_AGENT_CACHE_MAX_SIZE,tuning
gateway/run.py,250,_INTELLECT_GATEWAY,tuning
gateway/run.py,507,INTELLECT_MAX_ITERATIONS,global-ok
gateway/run.py,555,INTELLECT_TIMEZONE,tuning
gateway/run.py,567,INTELLECT_REDACT_SECRETS,global-ok
gateway/run.py,699,INTELLECT_QUIET,tuning
gateway/run.py,715,TERMINAL_CWD,global-ok
gateway/run.py,719,MESSAGING_CWD,tuning
gateway/run.py,721,TERMINAL_CWD,global-ok
gateway/run.py,1690,TERMINAL_ENV,global-ok
gateway/run.py,1702,TERMINAL_DOCKER_VOLUMES,global-ok
gateway/run.py,1944,INTELLECT_MAX_ITERATIONS,global-ok
gateway/run.py,1972,INTELLECT_REDACT_SECRETS,global-ok
gateway/run.py,2182,GATEWAY_ALLOW_ALL_USERS,tuning
gateway/run.py,5842,TERMINAL_CWD,global-ok
gateway/run.py,7375,TERMINAL_CWD,global-ok
gateway/config_helpers.py,119,INTELLECT_MAX_ITERATIONS,global-ok
gateway/config.py,506,TWILIO_ACCOUNT_SID,tuning
gateway/config.py,527,DINGTALK_CLIENT_ID,credential
gateway/config.py,528,DINGTALK_CLIENT_SECRET,credential
gateway/config.py,1053,SLACK_REQUIRE_MENTION,tuning
gateway/config.py,1054,SLACK_REQUIRE_MENTION,tuning
gateway/config.py,1055,SLACK_STRICT_MENTION,tuning
gateway/config.py,1056,SLACK_STRICT_MENTION,tuning
gateway/config.py,1057,SLACK_ALLOW_BOTS,tuning
gateway/config.py,1058,SLACK_ALLOW_BOTS,tuning
gateway/config.py,1060,SLACK_FREE_RESPONSE_CHANNELS,tuning
gateway/config.py,1063,SLACK_FREE_RESPONSE_CHANNELS,tuning
gateway/config.py,1064,SLACK_REACTIONS,tuning
gateway/config.py,1065,SLACK_REACTIONS,tuning
gateway/config.py,1068,SLACK_ALLOWED_CHANNELS,tuning
gateway/config.py,1071,SLACK_ALLOWED_CHANNELS,tuning
gateway/config.py,1100,TELEGRAM_REQUIRE_MENTION,tuning
gateway/config.py,1101,TELEGRAM_REQUIRE_MENTION,tuning
gateway/config.py,1102,TELEGRAM_MENTION_PATTERNS,tuning
gateway/config.py,1103,TELEGRAM_MENTION_PATTERNS,tuning
gateway/config.py,1104,TELEGRAM_EXCLUSIVE_BOT_MENTIONS,tuning
gateway/config.py,1105,TELEGRAM_EXCLUSIVE_BOT_MENTIONS,tuning
gateway/config.py,1106,TELEGRAM_GUEST_MODE,tuning
gateway/config.py,1107,TELEGRAM_GUEST_MODE,tuning
gateway/config.py,1108,TELEGRAM_OBSERVE_UNMENTIONED_GROUP_MESSAGES,tuning
gateway/config.py,1109,TELEGRAM_OBSERVE_UNMENTIONED_GROUP_MESSAGES,tuning
gateway/config.py,1111,TELEGRAM_FREE_RESPONSE_CHATS,tuning
gateway/config.py,1114,TELEGRAM_FREE_RESPONSE_CHATS,tuning
gateway/config.py,1117,TELEGRAM_ALLOWED_CHATS,tuning
gateway/config.py,1120,TELEGRAM_ALLOWED_CHATS,tuning
gateway/config.py,1122,TELEGRAM_ALLOWED_TOPICS,tuning
gateway/config.py,1125,TELEGRAM_ALLOWED_TOPICS,tuning
gateway/config.py,1127,TELEGRAM_IGNORED_THREADS,tuning
gateway/config.py,1130,TELEGRAM_IGNORED_THREADS,tuning
gateway/config.py,1131,TELEGRAM_REACTIONS,tuning
gateway/config.py,1132,TELEGRAM_REACTIONS,tuning
gateway/config.py,1133,TELEGRAM_PROXY,tuning
gateway/config.py,1134,TELEGRAM_PROXY,tuning
gateway/config.py,1142,TELEGRAM_REPLY_TO_MODE,tuning
gateway/config.py,1144,TELEGRAM_REPLY_TO_MODE,tuning
gateway/config.py,1146,TELEGRAM_ALLOWED_USERS,tuning
gateway/config.py,1149,TELEGRAM_ALLOWED_USERS,tuning
gateway/config.py,1151,TELEGRAM_GROUP_ALLOWED_USERS,tuning
gateway/config.py,1154,TELEGRAM_GROUP_ALLOWED_USERS,tuning
gateway/config.py,1156,TELEGRAM_GROUP_ALLOWED_CHATS,tuning
gateway/config.py,1159,TELEGRAM_GROUP_ALLOWED_CHATS,tuning
gateway/config.py,1180,WHATSAPP_REQUIRE_MENTION,tuning
gateway/config.py,1181,WHATSAPP_REQUIRE_MENTION,tuning
gateway/config.py,1182,WHATSAPP_MENTION_PATTERNS,tuning
gateway/config.py,1183,WHATSAPP_MENTION_PATTERNS,tuning
gateway/config.py,1185,WHATSAPP_FREE_RESPONSE_CHATS,tuning
gateway/config.py,1188,WHATSAPP_FREE_RESPONSE_CHATS,tuning
gateway/config.py,1189,WHATSAPP_DM_POLICY,tuning
gateway/config.py,1190,WHATSAPP_DM_POLICY,tuning
gateway/config.py,1192,WHATSAPP_ALLOWED_USERS,tuning
gateway/config.py,1195,WHATSAPP_ALLOWED_USERS,tuning
gateway/config.py,1196,WHATSAPP_GROUP_POLICY,tuning
gateway/config.py,1197,WHATSAPP_GROUP_POLICY,tuning
gateway/config.py,1199,WHATSAPP_GROUP_ALLOWED_USERS,tuning
gateway/config.py,1202,WHATSAPP_GROUP_ALLOWED_USERS,tuning
gateway/config.py,1207,SIGNAL_REQUIRE_MENTION,tuning
gateway/config.py,1208,SIGNAL_REQUIRE_MENTION,tuning
gateway/config.py,1213,DINGTALK_REQUIRE_MENTION,tuning
gateway/config.py,1214,DINGTALK_REQUIRE_MENTION,tuning
gateway/config.py,1215,DINGTALK_MENTION_PATTERNS,tuning
gateway/config.py,1216,DINGTALK_MENTION_PATTERNS,tuning
gateway/config.py,1218,DINGTALK_FREE_RESPONSE_CHATS,tuning
gateway/config.py,1221,DINGTALK_FREE_RESPONSE_CHATS,tuning
gateway/config.py,1224,DINGTALK_ALLOWED_CHATS,tuning
gateway/config.py,1227,DINGTALK_ALLOWED_CHATS,tuning
gateway/config.py,1229,DINGTALK_ALLOWED_USERS,tuning
gateway/config.py,1232,DINGTALK_ALLOWED_USERS,tuning
gateway/config.py,1240,MATRIX_REQUIRE_MENTION,tuning
gateway/config.py,1241,MATRIX_REQUIRE_MENTION,tuning
gateway/config.py,1243,MATRIX_FREE_RESPONSE_ROOMS,tuning
gateway/config.py,1246,MATRIX_FREE_RESPONSE_ROOMS,tuning
gateway/config.py,1249,MATRIX_ALLOWED_ROOMS,tuning
gateway/config.py,1252,MATRIX_ALLOWED_ROOMS,tuning
gateway/config.py,1253,MATRIX_AUTO_THREAD,tuning
gateway/config.py,1254,MATRIX_AUTO_THREAD,tuning
gateway/config.py,1255,MATRIX_DM_MENTION_THREADS,tuning
gateway/config.py,1256,MATRIX_DM_MENTION_THREADS,tuning
gateway/config.py,1261,FEISHU_ALLOW_BOTS,tuning
gateway/config.py,1262,FEISHU_ALLOW_BOTS,tuning
gateway/config.py,1356,TELEGRAM_BOT_TOKEN,credential
gateway/config.py,1364,TELEGRAM_REPLY_TO_MODE,tuning
gateway/config.py,1370,TELEGRAM_FALLBACK_IPS,tuning
gateway/config.py,1378,TELEGRAM_HOME_CHANNEL,tuning
gateway/config.py,1383,TELEGRAM_HOME_CHANNEL_NAME,tuning
gateway/config.py,1384,TELEGRAM_HOME_CHANNEL_THREAD_ID,tuning
gateway/config.py,1388,DISCORD_BOT_TOKEN,credential
gateway/config.py,1395,DISCORD_HOME_CHANNEL,tuning
gateway/config.py,1400,DISCORD_HOME_CHANNEL_NAME,tuning
gateway/config.py,1401,DISCORD_HOME_CHANNEL_THREAD_ID,tuning
gateway/config.py,1405,DISCORD_REPLY_TO_MODE,tuning
gateway/config.py,1412,WHATSAPP_ENABLED,tuning
gateway/config.py,1413,WHATSAPP_ENABLED,tuning
gateway/config.py,1424,WHATSAPP_HOME_CHANNEL,tuning
gateway/config.py,1429,WHATSAPP_HOME_CHANNEL_NAME,tuning
gateway/config.py,1430,WHATSAPP_HOME_CHANNEL_THREAD_ID,tuning
gateway/config.py,1434,SLACK_BOT_TOKEN,credential
gateway/config.py,1452,SLACK_HOME_CHANNEL,tuning
gateway/config.py,1457,SLACK_HOME_CHANNEL_NAME,tuning
gateway/config.py,1458,SLACK_HOME_CHANNEL_THREAD_ID,tuning
gateway/config.py,1462,SIGNAL_HTTP_URL,tuning
gateway/config.py,1463,SIGNAL_ACCOUNT,tuning
gateway/config.py,1471,SIGNAL_IGNORE_STORIES,tuning
gateway/config.py,1473,SIGNAL_HOME_CHANNEL,tuning
gateway/config.py,1478,SIGNAL_HOME_CHANNEL_NAME,tuning
gateway/config.py,1479,SIGNAL_HOME_CHANNEL_THREAD_ID,tuning
gateway/config.py,1483,MATTERMOST_TOKEN,credential
gateway/config.py,1485,MATTERMOST_URL,tuning
gateway/config.py,1493,MATTERMOST_HOME_CHANNEL,tuning
gateway/config.py,1498,MATTERMOST_HOME_CHANNEL_NAME,tuning
gateway/config.py,1499,MATTERMOST_HOME_CHANNEL_THREAD_ID,tuning
gateway/config.py,1503,MATRIX_ACCESS_TOKEN,credential
gateway/config.py,1504,MATRIX_HOMESERVER,tuning
gateway/config.py,1505,MATRIX_PASSWORD,credential
gateway/config.py,1514,MATRIX_USER_ID,tuning
gateway/config.py,1517,MATRIX_PASSWORD,credential
gateway/config.py,1520,MATRIX_ENCRYPTION,tuning
gateway/config.py,1522,MATRIX_DEVICE_ID,tuning
gateway/config.py,1525,MATRIX_HOME_ROOM,tuning
gateway/config.py,1530,MATRIX_HOME_ROOM_NAME,tuning
gateway/config.py,1531,MATRIX_HOME_ROOM_THREAD_ID,tuning
gateway/config.py,1535,HASS_TOKEN,credential
gateway/config.py,1541,HASS_URL,tuning
gateway/config.py,1546,EMAIL_ADDRESS,tuning
gateway/config.py,1547,EMAIL_PASSWORD,credential
gateway/config.py,1548,EMAIL_IMAP_HOST,tuning
gateway/config.py,1549,EMAIL_SMTP_HOST,tuning
gateway/config.py,1559,EMAIL_HOME_ADDRESS,tuning
gateway/config.py,1564,EMAIL_HOME_ADDRESS_NAME,tuning
gateway/config.py,1565,EMAIL_HOME_ADDRESS_THREAD_ID,tuning
gateway/config.py,1569,TWILIO_ACCOUNT_SID,tuning
gateway/config.py,1574,TWILIO_AUTH_TOKEN,credential
gateway/config.py,1575,SMS_HOME_CHANNEL,tuning
gateway/config.py,1580,SMS_HOME_CHANNEL_NAME,tuning
gateway/config.py,1581,SMS_HOME_CHANNEL_THREAD_ID,tuning
gateway/config.py,1585,API_SERVER_ENABLED,tuning
gateway/config.py,1586,API_SERVER_KEY,credential
gateway/config.py,1587,API_SERVER_CORS_ORIGINS,tuning
gateway/config.py,1588,API_SERVER_PORT,tuning
gateway/config.py,1589,API_SERVER_HOST,tuning
gateway/config.py,1607,API_SERVER_MODEL_NAME,tuning
gateway/config.py,1612,WEBHOOK_ENABLED,tuning
gateway/config.py,1613,WEBHOOK_PORT,tuning
gateway/config.py,1614,WEBHOOK_SECRET,credential
gateway/config.py,1628,MSGRAPH_WEBHOOK_ENABLED,tuning
gateway/config.py,1633,MSGRAPH_WEBHOOK_PORT,tuning
gateway/config.py,1634,MSGRAPH_WEBHOOK_CLIENT_STATE,tuning
gateway/config.py,1635,MSGRAPH_WEBHOOK_ACCEPTED_RESOURCES,tuning
gateway/config.py,1684,DINGTALK_CLIENT_ID,credential
gateway/config.py,1685,DINGTALK_CLIENT_SECRET,credential
gateway/config.py,1694,DINGTALK_HOME_CHANNEL,tuning
gateway/config.py,1699,DINGTALK_HOME_CHANNEL_NAME,tuning
gateway/config.py,1700,DINGTALK_HOME_CHANNEL_THREAD_ID,tuning
gateway/config.py,1704,FEISHU_APP_ID,tuning
gateway/config.py,1705,FEISHU_APP_SECRET,credential
gateway/config.py,1713,FEISHU_DOMAIN,tuning
gateway/config.py,1714,FEISHU_CONNECTION_MODE,tuning
gateway/config.py,1716,FEISHU_ENCRYPT_KEY,credential
gateway/config.py,1719,FEISHU_VERIFICATION_TOKEN,credential
gateway/config.py,1722,FEISHU_HOME_CHANNEL,tuning
gateway/config.py,1727,FEISHU_HOME_CHANNEL_NAME,tuning
gateway/config.py,1728,FEISHU_HOME_CHANNEL_THREAD_ID,tuning
gateway/config.py,1732,WECOM_BOT_ID,tuning
gateway/config.py,1733,WECOM_SECRET,credential
gateway/config.py,1742,WECOM_WEBSOCKET_URL,tuning
gateway/config.py,1745,WECOM_HOME_CHANNEL,tuning
gateway/config.py,1750,WECOM_HOME_CHANNEL_NAME,tuning
gateway/config.py,1751,WECOM_HOME_CHANNEL_THREAD_ID,tuning
gateway/config.py,1755,WECOM_CALLBACK_CORP_ID,tuning
gateway/config.py,1756,WECOM_CALLBACK_CORP_SECRET,credential
gateway/config.py,1764,WECOM_CALLBACK_AGENT_ID,tuning
gateway/config.py,1765,WECOM_CALLBACK_TOKEN,credential
gateway/config.py,1766,WECOM_CALLBACK_ENCODING_AES_KEY,credential
